id,utt,annot_utt
14174,geturðu lýst hjóli fyrir mér,geturðu lýst [definition_word : hjóli] fyrir mér
14175,hvernig lítur skyrtan út,hvernig lítur [definition_word : skyrtan] út
14176,til hvers er hlutabréfsverð,til hvers er hlutabréfsverð
14177,hvernig gengur game stop hlutabréfunum í dag,hvernig gengur game stop hlutabréfunum [date : í dag]
14178,gefðu mér markaðsvirði origo í dag,gefðu mér markaðsvirði [business_name : origo] í dag
14179,hversu langt er kanada frá minni núverandi staðsetningu,hversu langt er [place_name : kanada] frá minni núverandi staðsetningu
14180,hver er höfuðborg new york,hver er höfuðborg [place_name : new york]
14181,hvar er besti orlofsstaðurinn á suðurlandi,hvar er besti orlofsstaðurinn á [place_name : suðurlandi]
14182,geturðu gefið mér nákvæma vexti fyrir arion banka,geturðu gefið mér nákvæma vexti fyrir arion banka
14183,hlutabréf icelandair,hlutabréf [business_name : icelandair]
14184,hlutabréf íslandsbanka,hlutabréf [business_name : íslandsbanka]
14185,hltuabréfaverð haga,hltuabréfaverð [business_name : haga]
14186,segðu mér hvaða kvikmynd sem er sýnd á mínu svæði fær bestu einkunn,segðu mér hvaða kvikmynd sem er sýnd á mínu svæði fær bestu einkunn
14187,segðu mér frá jóni gnarr,segðu mér frá [person : jóni gnarr]
14188,hvað eru hlutabréf marels virði,hvað eru hlutabréf [business_name : marels] virði
14189,hvað er verðið á hlutabréfum haga,hvað er verðið á hlutabréfum [business_name : haga]
14190,hversu mikið eru hlutabréf haga þessa dagana,hversu mikið eru hlutabréf [business_name : haga] þessa dagana
14192,hversu há eru gæðin á þessum steini,hversu há eru gæðin á þessum steini
14193,hversu stór er steinninn í þessum hring,hversu stór er steinninn í þessum hring
14194,farðu á morgunblaðið og leitaðu að verði,farðu á morgunblaðið og leitaðu að verði
14195,spurðu ráðgjafann minn,spurðu ráðgjafann minn
14196,spyrðu miðlara mína,spyrðu miðlara mína
14197,hvað er núverandi gengi á milli dollara og evru,hvað er núverandi gengi á milli [currency_name : dollara] og [currency_name : evru]
14198,hvernig er dollarinn miðað við pundið,hvernig er [currency_name : dollarinn] miðað við [currency_name : pundið]
14199,finndu elsta hótelið í bolungarvík,finndu elsta hótelið í [place_name : bolungarvík]
14200,hvaða frægi einstaklingur er líklegastur til að fylgja mér tilbaka á twitter,hvaða frægi einstaklingur er líklegastur til að fylgja mér tilbaka á twitter
14201,olly geturðu sagt mér verð hlutabréfa marels,olly geturðu sagt mér verð hlutabréfa [business_name : marels]
14202,hvað er vísitalan í dag,hvað er vísitalan [date : í dag]
14203,í hverju stendur dow jones í dag,í hverju stendur dow jones [date : í dag]
14204,hvaða landshluti íslands er kaldastur,hvaða landshluti íslands er kaldastur
14205,vinsamlegast segðu mér hvenær ég verð ríkur ef ég fjárfesti í hlutabréfi hjá icelandair í dag og hver verður ávöxtunin eftir fimm ár,vinsamlegast segðu mér hvenær ég verð ríkur ef ég fjárfesti í hlutabréfi hjá icelandair í dag og hver verður ávöxtunin eftir fimm ár
14206,ég vil að þú skoðir munstrið fyrir mig til að kaupa lottó miða og vinna fyrsta vinning,ég vil að þú skoðir munstrið fyrir mig til að kaupa lottó miða og vinna fyrsta vinning
14207,hvaða ár fæddist bubbi,hvaða ár fæddist [person : bubbi]
14208,í hvaða borg fæddst bubbi morthens,í hvaða borg fæddst [person : bubbi morthens]
14209,hversu gamall var elvis þegar hann dó,hversu gamall var [person : elvis] þegar hann dó
14210,ég vildi að ég gæti spilað tölvu leiki saman,ég vildi að ég gæti spilað [game_type : tölvu] leiki saman
14211,segðu mér lykilinn að árangri,segðu mér lykilinn að árangri
14212,finndu nákvæma staðsetningu þessa staða,finndu nákvæma staðsetningu þessa staða
14213,finna stystu leiðina fyrir staðsetninguna sem ég þarf,finna stystu leiðina fyrir staðsetninguna sem ég þarf
14214,findu aðrar leiðir fyrir sama,findu aðrar leiðir fyrir sama
14215,hvað er þrír plús þrjú hundruð fimmtíu og fimm,hvað er þrír plús þrjú hundruð fimmtíu og fimm
14216,breyttu tíu tommum í sentimetra,breyttu tíu tommum í sentimetra
14218,hversu margir sentímetrar gera einn meter,hversu margir sentímetrar gera einn meter
14219,hversu marga sentimetra gera eitt fet,hversu marga sentimetra gera eitt fet
14220,vinsamlegast skilgreindu orð,vinsamlegast skilgreindu orð
14223,svar við hvað þrisvar sinnum fjórri er,svar við hvað þrisvar sinnum fjórri er
14225,er herra hnetusmjör ennþá að rappa,er [person : herra hnetusmjör] ennþá að rappa
14226,hversu mikils virði er dollarinn á móti pundinu,hversu mikils virði er [currency_name : dollarinn] á móti [currency_name : pundinu]
14227,hversu mikil er evran gagnvart kanadíska dollaranum,hversu mikil er [currency_name : evran] gagnvart [currency_name : kanadíska dollaranum]
14228,hversu mikils virði er bandarískur dollari í kanada,hversu mikils virði er [currency_name : bandarískur dollari] í [currency_name : kanada]
14229,hvaða myndum hefur ilmur kristjánsdóttir leikið í,hvaða myndum hefur [person : ilmur kristjánsdóttir] leikið í
14230,lista fimm bestu kvikmyndir með anitu briems,lista fimm bestu kvikmyndir með [person : anitu briems]
14231,hvernig er járn búið til,hvernig er járn búið til
14232,hvað eru höfuðstöðvar origo,hvað eru [definition_word : höfuðstöðvar origo]
14233,vestur,vestur
14234,gengi milli þessara gjaldmiðla,gengi milli þessara gjaldmiðla
14235,gengi með þessum gjaldmiðlum,gengi með þessum gjaldmiðlum
14236,gengi gjaldmiðla,gengi gjaldmiðla
14237,útskýrðu hlut,útskýrðu hlut
14238,nálægt umhverfi,nálægt umhverfi
14239,hve hár er bandaríkjadollarinn á móti pundinu,hve hár er [currency_name : bandaríkjadollarinn] á móti [currency_name : pundinu]
14240,hversu mikið er kanadíski dollarinn virði samanber bandaríska dollarann,hversu mikið er [currency_name : kanadíski dollarinn] virði samanber [currency_name : bandaríska dollarann]
14241,hversu mikils virði er evran gangvart bandaríkjadollaranum,hversu mikils virði er [currency_name : evran] gangvart [currency_name : bandaríkjadollaranum]
14242,nafn einstaklings,nafn einstaklings
14243,smáatriði um manneskju,smáatriði um manneskju
14244,hvernig býrðu til stál,hvernig býrðu til stál
14245,úr hverju eru kórallar,úr hverju eru kórallar
14246,hvernig færðu basalt,hvernig færðu basalt
14247,hvar eru þingvellir,hvar eru [place_name : þingvellir]
14248,hvar er frelsisstyttan,hvar er frelsisstyttan
14249,hvar eru rockies staðsett,hvar eru rockies staðsett
14250,hversu gömul er aníta briem,hversu gömul er [person : aníta briem]
14252,hvernig ganga hlutabréf haga,hvernig ganga hlutabréf [business_name : haga]
14253,hvað kosta hlutabréf haga,hvað kosta hlutabréf [business_name : haga]
14254,farðu framhjá vissum lykilorðum,farðu framhjá vissum lykilorðum
14256,ná í certain vocab,ná í certain vocab
14257,sýna gengi bandaríkjadollara og indverskri rúpíu,sýna gengi [currency_name : bandaríkjadollara] og [currency_name : indverskri rúpíu]
14258,geturðu sagt mér hver uppáhalds liturinn þinn er,geturðu sagt mér hver uppáhalds liturinn þinn er
14259,hvernig er landslagið á íslandi,hvernig er landslagið á [place_name : íslandi]
14260,hvað er pýramídi,hvað er [definition_word : pýramídi]
14262,hver er skilgreiningin á söguþræði,hver er skilgreiningin á [definition_word : söguþræði]
14263,hvað er gengið á milli bandaríkjadollara og evru,hvað er gengið á milli [currency_name : bandaríkjadollara] og [currency_name : evru]
14264,hvað er landfræðilegt gildi af stóru eldfjalli,hvað er landfræðilegt gildi af stóru eldfjalli
14265,hvar er heimskautshafið,hvar er [place_name : heimskautshafið]
14267,hvað er sex mínus fjórir,hvað er sex mínus fjórir
14268,geturðu gert níu plús tveir,geturðu gert níu plús tveir
14269,segðu mér að ein evra jafngildi dollurum,segðu mér að ein [currency_name : evra] jafngildi [currency_name : dollurum]
14270,gefðu mér upplýsingar um eitt jen gagnvart dollara,gefðu mér upplýsingar um eitt [currency_name : jen] gagnvart [currency_name : dollara]
14271,skilgreindu hvað galdramaður er,skilgreindu hvað [definition_word : galdramaður] er
14272,hey hvað er bók,hey hvað er [definition_word : bók]
14273,hversu stórt er ísland,hversu stórt er [place_name : ísland]
14276,hvað er verð evru í bandaríkjadollara,hvað er verð [currency_name : evru] í [currency_name : bandaríkjadollara]
14277,vinsamlegast skilgreindu um internet,vinsamlegast skilgreindu um [definition_word : internet]
14279,finndu skilgreiningu á prentsmiðju,finndu skilgreiningu á [definition_word : prentsmiðju]
14280,hverjar eru mælingar selmu björnsdóttur,hverjar eru mælingar selmu björnsdóttur
14281,hvaðan er aníta briem,hvaðan er [person : aníta briem]
14282,hvar býr selma björnsdóttir,hvar býr [person : selma björnsdóttir]
14283,segðu mér frá akureyri,segðu mér frá [place_name : akureyri]
14284,segðu mér frá selfoss,segðu mér frá [place_name : selfoss]
14285,segðu mér frá akureyri,segðu mér frá [place_name : akureyri]
14286,sýna hlutabréf marels,sýna hlutabréf [business_name : marels]
14287,segðu mér um ólaf ragnar grímsson,segðu mér um [person : ólaf ragnar grímsson]
14288,segðu mér frá guðna t. h. jóhannessyni,segðu mér frá [person : guðna t. h. jóhannessyni]
14290,sýndu mismun á milli barna á pláhnetum,sýndu mismun á milli barna á pláhnetum
14291,sýndu mismunandi plöntu á jörðinni,sýndu mismunandi plöntu á jörðinni
14292,hvað er gengið á milli rúpíu í dollara,hvað er gengið á milli [currency_name : rúpíu] í [currency_name : dollara]
14293,segðu mér gengið á rúblu fyrir dollar,segðu mér gengið á [currency_name : rúblu] fyrir [currency_name : dollar]
14294,útskýrðu gengi rúpíu fyrir dollara,útskýrðu gengi [currency_name : rúpíu] fyrir [currency_name : dollara]
14295,hver er skilgreiningin á guði,hver er skilgreiningin á [definition_word : guði]
14296,er suðurland á milli austurlands og selfoss,er [place_name : suðurland] á milli [place_name : austurlands] og [place_name : selfoss]
14297,deilir spánn landamærum við ísland,deilir [place_name : spánn] landamærum við [place_name : ísland]
14298,deilir ísland landamærum með grænlandi,deilir [place_name : ísland] landamærum með [place_name : grænlandi]
14299,lesa miðann fyrir bílinn,lesa miðann fyrir bílinn
14300,hvaða verð er origo komið upp í,hvaða verð er [business_name : origo] komið upp í
14301,hvernig ganga hlutabréf marels í dag,hvernig ganga hlutabréf [business_name : marels] [date : í dag]
14302,hvað er virði jensins akkúrat núna,hvað er virði [currency_name : jensins] akkúrat núna
14303,hversu sterkur er dollarinn í samanburði við pesóinn,hversu sterkur er [currency_name : dollarinn] í samanburði við [currency_name : pesóinn]
14304,hvað er gengið á milli pesóa og jena,hvað er gengið á milli [currency_name : pesóa] og [currency_name : jena]
14305,hvað er indland staðsett,hvað er [place_name : indland] staðsett
14306,útskýrðu landfræðilega staðsetningu íslands,útskýrðu landfræðilega staðsetningu [place_name : íslands]
14307,hvert er landfræðilegt mikilvægi indlands,hvert er landfræðilegt mikilvægi [place_name : indlands]
14308,hver er hrein eign leónardó dicaprio,hver er hrein eign leónardó dicaprio
14309,hey hvað er sviðasulta,hey hvað er [definition_word : sviðasulta]
14310,hvað gerir eitthvað sviðasulta,hvað gerir eitthvað [definition_word : sviðasulta]
14311,sýndu mér hlutabréfaverð icelandair,sýndu mér hlutabréfaverð [business_name : icelandair]
14312,sýna mér hlutabréfa verð fyrir icelandair,sýna mér hlutabréfa verð fyrir [business_name : icelandair]
14313,hvað kosta hlutabréf marels,hvað kosta hlutabréf [business_name : marels]
14314,hvernig heldurðu að heimurinn muni enda,hvernig heldurðu að heimurinn muni enda
14315,er þetta mikilvægasta eða minnst mikilvæga andartak sögunnar,er þetta mikilvægasta eða minnst mikilvæga andartak sögunnar
14316,hversu stórt er norðurland,hversu stórt er [place_name : norðurland]
14317,hversu stór eru bandaríkin,hversu stór eru bandaríkin
14318,hver er hæsti fjallgarðurinn í bandaríkjunum,hver er hæsti fjallgarðurinn í bandaríkjunum
14319,hvernig er konan hans ólafs,hvernig er konan hans [person : ólafs]
14320,hver er kona ólafs ragnars grímssonar,hver er kona [person : ólafs ragnars grímssonar]
14321,hver er betri helmingur ólafs ragnars grímssonar,hver er betri helmingur [person : ólafs ragnars grímssonar]
14322,hvernig lítur greipaldin út,hvernig lítur [definition_word : greipaldin] út
14323,hvaða litur er á drekaávexti,hvaða litur er á drekaávexti
14324,hversu gamall er bubbi morthens,hversu gamall er [person : bubbi morthens]
14325,hvar fæddist selma björnsdóttir,hvar fæddist [person : selma björnsdóttir]
14326,hvaða raddir hefur jón gnarr leikið,hvaða raddir hefur [person : jón gnarr] leikið
14327,hvar er ísafjörður,hvar er [place_name : ísafjörður]
14328,hvar finn ég japan,hvar finn ég [place_name : japan]
14329,hvað er jón gnarr gamall,hvað er [person : jón gnarr] gamall
14330,hvað fæddist steve jobs,hvað fæddist [person : steve jobs]
14331,er megas látinn,er [person : megas] látinn
14332,hvernig standa hlutabréf icelandair,hvernig standa hlutabréf [business_name : icelandair]
14333,á hvaða gengi lokaði síminn á,á hvaða gengi lokaði [business_name : síminn] á
14334,hversu hátt er marel,hversu hátt er [business_name : marel]
14335,hvað er hlutabréf marels,hvað er hlutabréf [business_name : marels]
14336,hvernig eru hlutabréf icelandair,hvernig eru hlutabréf [business_name : icelandair]
14337,gengur chase vel,gengur chase vel
14339,segðu mér um efnahaginn og landsframleiðslu í indlandi og kína,segðu mér um efnahaginn og landsframleiðslu í [place_name : indlandi] og [place_name : kína]
