id,utt,annot_utt
16913,կան ինչ որ չկարդացած մեյլեր այս մարդու կողմից,կան ինչ որ չկարդացած մեյլեր այս մարդու կողմից
16914,ունեմ մեյլեր այս ուղարկողից,ունեմ մեյլեր այս ուղարկողից
16915,ես որևէ նոր մեյլեր ունեմ,ես որևէ նոր մեյլեր ունեմ
16916,հեյ պատասխանիր իմ ստացած նամակին,հեյ պատասխանիր իմ ստացած նամակին
16917,կարող ես խնդրում եմ պատասխանել այն մեյլին,կարող ես խնդրում եմ պատասխանել այն մեյլին
16918,ստուգիր թեմայով մեյլերը,ստուգիր թեմայով մեյլերը
16919,կա թեմա ունեցող որևէ էլեկտրոնային նամակ,կա թեմա ունեցող որևէ էլեկտրոնային նամակ
16920,մեյլերը ստուգիր ըստ թեմաների,մեյլերը ստուգիր ըստ թեմաների
16921,ընթացիկ մեյլեր,ընթացիկ մեյլեր
16922,մեյլեր հիմա,մեյլեր հիմա
16923,կա որևէ չկարդացած նամակ yahoo նամակ,կա որևէ չկարդացած նամակ yahoo նամակ
16924,խնդրում եմ ստուգիր իմ gmail-ը և տես արդյոք նոր մեյլ կա,խնդրում եմ ստուգիր իմ gmail-ը և տես արդյոք նոր մեյլ կա
16925,վերջին ժամի ընթացքում ես ինչ որ մեյլ ստացել եմ,[time : վերջին ժամի] ընթացքում ես ինչ որ մեյլ ստացել եմ
16926,երեկ ես ինչ մեյլեր եմ ստացել,[date : երեկ] ես ինչ մեյլեր եմ ստացել
16927,ես ունեմ որևէ էլեկտրոնային նամակներ վերջին ժամում,ես ունեմ որևէ էլեկտրոնային նամակներ [time : վերջին ժամում]
16928,պատասխանիր անիի վերջին մեյլին ասելով ոչ,պատասխանիր [person : անիի] վերջին մեյլին ասելով ոչ
16929,պատասխանել գևորգի մեյլին վեց անց կեսին,պատասխանել [person : գևորգի] մեյլին վեց անց կեսին
16930,ցույց տալ ամենավերջին մեյլ,ցույց տալ ամենավերջին մեյլ
16931,ցույց տալ նոր մեյլեր աննայից,ցույց տալ նոր մեյլեր [person : աննայից]
16932,ցույց տուր վերջին էլեկտրոնային նամակը աշոտից,ցույց տուր վերջին էլեկտրոնային նամակը [person : աշոտից]
16933,ցույց տուր արայի կոնտակտը,ցույց տուր [person : արայի] կոնտակտը
16934,ցույց տալ արմենի բջջիջայինի համարը,ցույց տալ [person : արմենի] [personal_info : բջջիջայինի համարը]
16935,ցույց տուր կարենի գրասենյակի համարը,ցույց տուր [person : կարենի] [personal_info : գրասենյակի համարը]
16936,մեյլ պատասխանը պետք է նշվի,մեյլ պատասխանը պետք է նշվի
16937,պահպանիր էլեկտրոնային փոստը հետագայի համար,պահպանիր էլեկտրոնային փոստը հետագայի համար
16938,պատասխանիր արամի էլեկտրոնային նամակին,պատասխանիր [person : արամի] էլեկտրոնային նամակին
16939,պատասխան նամակով ուղարկիր իմ հասցեն արային,պատասխան նամակով ուղարկիր իմ հասցեն [person : արային]
16940,մեյլի սերվերի միջոցով,մեյլի սերվերի միջոցով
16941,outlook ի միջոցով,outlook ի միջոցով
16942,բջջային հեռախոսների միջոցով,բջջային հեռախոսների միջոցով
16943,ուղարկի էլ. նամակ տատիկ թեմա շաբաթ հաղորդագրություն մենք կմտնենք շաբաթ օր կհանդիպենք ձեզ,ուղարկի էլ. նամակ [relation : տատիկ] թեմա շաբաթ հաղորդագրություն մենք կմտնենք շաբաթ օր կհանդիպենք ձեզ
16944,մեյլ ուղարկիր տատիկին ասելով որ մենք շաբաթ օրը կայցելենք նրան,մեյլ ուղարկիր [relation : տատիկին] ասելով որ մենք շաբաթ օրը կայցելենք նրան
16945,ինչ մեյլ ես ունեմ,ինչ մեյլ ես ունեմ
16946,պատասխանել ստացված նամակին,պատասխանել ստացված նամակին
16947,պատասխանիր էլեկտրոնային նամակին,պատասխանիր էլեկտրոնային նամակին
16950,կոնտակտի համար նոր էլեկտրոնային նամակ,կոնտակտի համար նոր էլեկտրոնային նամակ
16951,տուր ինձ արամի հեռախոսահամարը,տուր ինձ [person : արամի] [personal_info : հեռախոսահամարը]
16952,որն է charles ի մեյլի հասցեն,որն է [person : charles ի] [personal_info : մեյլի հասցեն]
16953,ինչպես կապ հաստատեմ հայկի հետ,ինչպես կապ հաստատեմ [person : հայկի] հետ
16954,փնտրիր կոնտակտներում,փնտրիր կոնտակտներում
16955,էլեկտրոնային նամակ ուղարկիր նոր կոնտակտին,էլեկտրոնային նամակ ուղարկիր նոր կոնտակտին
16956,էլեկտրոնային նամակ ուղարկիր նոր կոնտակտին,էլեկտրոնային նամակ ուղարկիր նոր կոնտակտին
16957,սկսիր նամակ իմ ամուսնուն,սկսիր նամակ իմ [relation : ամուսնուն]
16958,սկսիր մեյլ գրել հաճախորդին,սկսիր մեյլ գրել [relation : հաճախորդին]
16959,ով է ինձ նամակ ուղարկել այսօր և ինչ է դրա վերնագիրը,ով է ինձ նամակ ուղարկել [date : այսօր] և ինչ է դրա վերնագիրը
16961,պատասխանի,պատասխանի
16962,օլլի մեյլ ուղարկիր ընտանիքի անդամին և կարդա այն սկզբից,օլլի մեյլ ուղարկիր [relation : ընտանիքի անդամին] և կարդա այն սկզբից
16963,կարդա նամակը և ուղարկիր ընտանիքի անդամին,կարդա նամակը և ուղարկիր [relation : ընտանիքի անդամին]
16964,գրիր նամակ ընտանիքի անդամին և կարդա այն,գրիր նամակ [relation : ընտանիքի անդամին] և կարդա այն
16966,գտիր նամակներ աշխատանքի ժամերի մասին,գտիր նամակներ աշխատանքի ժամերի մասին
16967,փնտրիր իմ նամակների մեջ աշխատանքային ժամեր պարունակող վերնագրովները,փնտրիր իմ նամակների մեջ աշխատանքային ժամեր պարունակող վերնագրովները
16968,ինչ որ նոր բան կա իմ մեյլի ցանկում,ինչ որ նոր բան կա իմ մեյլի ցանկում
16969,խնդրում եմ ուղարկեք նամակ a. b. c. շնիկ gmail կետ com x․ y․ z․ շնիկ gmail կետ com փոխարեն,խնդրում եմ ուղարկեք նամակ [email_address : a. b. c. շնիկ gmail կետ com x․ y․ z․ շնիկ gmail կետ com] փոխարեն
16970,ես ուզում եմ իմ նոր a. b. c. at gmail dot com հասցեին մեյլ ուղարկել,ես ուզում եմ իմ նոր [email_address : a. b. c. at gmail dot com] հասցեին մեյլ ուղարկել
16971,ցանկանում եմ պատասխանել դավիթի նամակին,ցանկանում եմ պատասխանել [person : դավիթի] նամակին
16972,կարող ես պատասխան հաղորդագրություն ուղարկել արամին մեյլի միջոցով,կարող ես պատասխան հաղորդագրություն ուղարկել [person : արամին] մեյլի միջոցով
