id,utt,annot_utt
16978,vai es saņēmu ziņu no kristapa,vai es saņēmu ziņu no [person : kristapa]
16979,kāds bija minnas ziņas saturs,kāds bija [person : minnas] ziņas saturs
16980,aizsūti vēstuli kādam,aizsūti vēstuli kādam
16981,nosūti ziņu andrim,nosūti ziņu [person : andrim]
16982,kāds ir mareka mājas telefona numurs,kāds ir [person : mareka] [personal_info : mājas telefona numurs]
16983,vai mums ir alvja ofisa numurs,vai mums ir [person : alvja] [personal_info : ofisa numurs]
16984,kad bija pēdējā reize kad es runāju ar gintaru,kad bija pēdējā reize kad es runāju ar [person : gintaru]
16985,vai esmu saņēmusi kādas ziņas no jāņa,vai esmu saņēmusi kādas ziņas no [person : jāņa]
16986,vai vari pārbaudīt vai esmu saņēmusi epastu no jāņa,vai vari pārbaudīt vai esmu saņēmusi epastu no [person : jāņa]
16987,ir kādi jauni epasti no valta,ir kādi jauni epasti no [person : valta]
16988,atbildi uz epastu kuru nosūtīja georgs ka man nepieciešama nauda tagad tas ir steidzami,atbildi uz epastu kuru nosūtīja [person : georgs] ka man nepieciešama nauda tagad tas ir steidzami
16989,lūdzu saki epastā kuru man atsūtīja džordžs man vajag naudu tagad tas ir steidzami,lūdzu saki epastā kuru man atsūtīja [person : džordžs] man vajag naudu tagad tas ir steidzami
16990,vai man ir kāds epasts no janas indriksones,vai man ir kāds epasts no [person : janas indriksones]
16991,pārbaudi vai ir epasti no janas gobas,pārbaudi vai ir epasti no [person : janas gobas]
16992,vai džeina kalniņa ir man atrakstījusi epastu,vai [person : džeina kalniņa] ir man atrakstījusi epastu
16994,vai ir epasts no kristiānas par darbu,vai ir epasts no [person : kristiānas] par darbu
16995,uzraksti epastu džesikai,uzraksti epastu [person : džesikai]
16996,man vajag nosūtīt epastu maiklam,man vajag nosūtīt epastu [person : maiklam]
16997,vai ir kāds epasts no maniem kontaktiem,vai ir kāds epasts no maniem kontaktiem
16998,pārbaudiet vai manā e. pastā nav jauns e. pasts,pārbaudiet vai manā e. pastā nav jauns e. pasts
16999,vai ir kādi neizlasīti epasti no maniem kontaktiem,vai ir kādi neizlasīti epasti no maniem kontaktiem
17000,parādi manu pēdējo epastu,parādi manu pēdējo epastu
17001,kāds ir mans jaunākais epasts,kāds ir mans jaunākais epasts
17002,kas ir pēdējais epasts ko es saņēmu,kas ir pēdējais epasts ko es saņēmu
17003,parādi epastus par kontraktu,parādi epastus par kontraktu
17004,parādi visus epastus no darījumu partnera,parādi visus epastus no darījumu partnera
17005,lūdzu pārbaudi jaunos epastus,lūdzu pārbaudi jaunos epastus
17006,vai ir kādi jauni epasti,vai ir kādi jauni epasti
17007,vai man manā pastkastītē ir kādi jauni epasti,vai man manā [email_folder : pastkastītē] ir kādi jauni epasti
17008,vai es pēdējā laikā esmu saņēmis kādu vēstuli,vai es pēdējā laikā esmu saņēmis kādu vēstuli
17009,pārbaudi manus ienākošos epastus,pārbaudi manus [email_folder : ienākošos epastus]
17010,vai ir jauns epasts no jurīša saņemtajās ziņās,vai ir jauns epasts no [person : jurīša] [email_folder : saņemtajās ziņās]
17011,vai tu vari aizsūtīt epastu uz,vai tu vari aizsūtīt epastu uz
17012,man vajag aizsūtīt epastu uz info at homtail punkts com,man vajag aizsūtīt epastu uz [email_address : info at homtail punkts com]
17013,atver nesen saņemtos epastus,atver nesen saņemtos epastus
17014,atbildi uz epastu,atbildi uz epastu
17015,sāc atbildi,sāc atbildi
17016,es vēlos atbildēt uz epastu,es vēlos atbildēt uz epastu
17017,saglabā epastu manos kontaktos,saglabā epastu manos kontaktos
17018,saglabā kontaktos,saglabā kontaktos
17019,uzraksti atbildi uz pēdējo epastu,uzraksti atbildi uz pēdējo epastu
17020,atbildi uz pēdējo saņemto epastu,atbildi uz pēdējo saņemto epastu
17021,nosūti atbildi uz pēdējo epastu kuru saņēmu,nosūti atbildi uz pēdējo epastu kuru saņēmu
17022,aleksa nosūti epastu mammai un pajautā kādi tur ir laikapstākļi,aleksa nosūti epastu [relation : mammai] un pajautā kādi tur ir laikapstākļi
17023,nosūti epastu mammai un pajautā kādi tur ir laikapstākļi,nosūti epastu [relation : mammai] un pajautā kādi tur ir laikapstākļi
17024,nosūti mammai epastu un uzzini kādi būs laikapstākļi šai nedēļai,nosūti [relation : mammai] epastu un uzzini kādi būs laikapstākļi šai nedēļai
17025,izveido epastu mammai un pajautā par šīs nedēļas laikapstākļiem,izveido epastu [relation : mammai] un pajautā par [date : šīs nedēļas] laikapstākļiem
17026,ollij nosūti mammai epastu lai atgādinātu viņai satikt mani uz pusdienām šodien,ollij nosūti [relation : mammai] epastu lai atgādinātu viņai satikt mani uz [meal_type : pusdienām] [date : šodien]
17027,nosūtīsim epastu sandijai,nosūtīsim epastu [person : sandijai]
17028,ollij nosūti epastu sanitai,ollij nosūti epastu [person : sanitai]
17029,olly nosūti epastu klāvam,olly nosūti epastu [person : klāvam]
17031,man ir nepieciešams uzrakstīt epastu manai mātei es plānoju ceļojumu lai viņu redzētu pajautā viņai kādi tur būs laikapstākļi lai es zinātu ko man ņemt līdzi,man ir nepieciešams uzrakstīt epastu manai [relation : mātei] es plānoju ceļojumu lai viņu redzētu pajautā viņai kādi tur būs laikapstākļi lai es zinātu ko man ņemt līdzi
17032,čau lūdzu līdz vakaram nosūtīt epastu sandim,čau lūdzu [time : līdz vakaram] nosūtīt epastu [person : sandim]
17033,atbildi uz ešlijas rīta epastu,atbildi uz [person : ešlijas] [timeofday : rīta] epastu
17034,parādi man visus manus pēdējos epastus,parādi man visus manus pēdējos epastus
17035,kāda ir mana pēdējā epasta aktivitāte,kāda ir mana pēdējā epasta aktivitāte
17036,apskatīt visus jaunos epastus manā inboksā,apskatīt visus jaunos epastus manā [email_folder : inboksā]
17037,iedod man kontakta epasta adresi,iedod man kontakta [personal_info : epasta adresi]
17038,parādi kontaktpersonas atrašanās vietu,parādi kontaktpersonas [personal_info : atrašanās vietu]
17039,kā mēs organizējamies pret kariņu,kā mēs organizējamies pret [person : kariņu]
17040,ko mums kā progresīvajiem vajadzētu darīt saistībā ar prezidentu,ko mums kā progresīvajiem vajadzētu darīt saistībā ar [person : prezidentu]
17042,uzraksti epastu janis et gmail punkts com,uzraksti epastu [email_address : janis et gmail punkts com]
17043,sūti epastu uz toms et inbox punkts l. v.,sūti epastu uz [email_address : toms et inbox punkts l. v.]
17044,uzraksti epastu robertam,uzraksti epastu [person : robertam]
17046,lūdzu pasaki man par jauniem epastiem no maikla,lūdzu pasaki man par jauniem epastiem no [person : maikla]
17047,pasaki man jaunus epastus no modrītes,pasaki man jaunus epastus no [person : modrītes]
17048,pasaki kādi ir jauni epasti no sanitas,pasaki kādi ir jauni epasti no [person : sanitas]
17049,manas iesūtnes statuss,manas [email_folder : iesūtnes] statuss
17050,atsvaidzini epastu,atsvaidzini epastu
17051,dabū man jaunu epastu,dabū man jaunu epastu
17052,meklē fernando,meklē fernando
17053,meklē nandiju kas satur maksājumu,meklē nandiju kas satur maksājumu
17054,pievieno jaunu epastu maniem kontaktiem no miķeļa,pievieno jaunu epastu maniem kontaktiem no [person : miķeļa]
17055,pievieno jaunu epastu maniem kontaktiem no jāņa,pievieno jaunu epastu maniem kontaktiem no [person : jāņa]
17056,apskaties manā iesūtnē saņemto epastu no sanitas,apskaties manā iesūtnē [email_folder : saņemto epastu] no [person : sanitas]
17057,apskaties iesūtnē ziņas no samantas,apskaties [email_folder : iesūtnē] ziņas no [person : samantas]
17058,vai mareks atbildēja uz manu epastu,vai [person : mareks] atbildēja uz manu epastu
17059,nolasi man jaunos epastus,nolasi man jaunos epastus
17060,kāds epasts no mana klienta,kāds epasts no mana [relation : klienta]
17061,pabrīdini ja ir jebkāda jauna atbilde no priekšnieces,pabrīdini ja ir jebkāda jauna atbilde no [relation : priekšnieces]
17062,pievienot šo epastu maniem kontaktiem,pievienot šo epastu maniem kontaktiem
17063,pārbaudi vai šis e. pasts ir manos kontaktos ja nav tad pievieno to,pārbaudi vai šis e. pasts ir manos kontaktos ja nav tad pievieno to
17064,saglabā šo epastu manos kontaktos izmantošanai nākotnē,saglabā šo epastu manos kontaktos izmantošanai nākotnē
17065,jūlijas informācija,[person : jūlijas] [personal_info : informācija]
17066,atbildi uz epastu no mareka,atbildi uz epastu no [person : mareka]
17067,atbildi uz epastu kuru es saņēmu no pētera,atbildi uz epastu kuru es saņēmu no [person : pētera]
17068,atbildi uz epastu kas saņemts no diānas,atbildi uz epastu kas saņemts no [person : diānas]
17069,vai outlook ir kādi jauni epasti,vai outlook ir kādi jauni epasti
17070,vai man ir jauns epasts no sintijas,vai man ir jauns epasts no [person : sintijas]
17071,nolasi man visus manā epastā esošos jaunos ziņojumus,nolasi man visus manā epastā esošos jaunos ziņojumus
17072,parādi jaunākos epastus,parādi jaunākos epastus
17073,atsvaidzini manu epastu,atsvaidzini manu epastu
17074,vai es esmu saņēmis kādu epastu pēc pieciem pēcpusdienā,vai es esmu saņēmis kādu epastu pēc [time : pieciem pēcpusdienā]
17075,vai ir kādi jauni epasti kas saņemti šodien pēc pulksten četriem,vai ir kādi jauni epasti kas saņemti [date : šodien] [time : pēc] pulksten [time : četriem]
17076,vai esmu saņēmis kādu jaunu epastu no sanda šodien,vai esmu saņēmis kādu jaunu epastu no [person : sanda] [date : šodien]
17077,nosūti privāto epastu džordžam,nosūti privāto epastu [person : džordžam]
17078,lūdzu aizsūti biznesa epastu par tikšanās laika mainīšanos laurai,lūdzu aizsūti biznesa epastu par tikšanās laika mainīšanos [person : laurai]
17079,aizsūti žēl par tavu zaudējumu uz epastu patrīcijai,aizsūti žēl par tavu zaudējumu uz epastu [person : patrīcijai]
17080,aizsūti epastu manam darba kolēģim ar šodien plānotās sapulces informāciju,aizsūti epastu manam [relation : darba kolēģim] ar [date : šodien] plānotās sapulces informāciju
17081,izveido epastu manam uzņēmuma darbiniekam ar maniem nesen saglabātajiem dokumentiem,izveido epastu manam [relation : uzņēmuma darbiniekam] ar maniem nesen saglabātajiem dokumentiem
17082,vai es šodien saņēmu kādu jaunu epastu no kristīnes,vai es [date : šodien] saņēmu kādu jaunu epastu no [person : kristīnes]
17083,vai es šonedēļ saņēmu kādus epastus,vai es [date : šonedēļ] saņēmu kādus epastus
17084,cik daudz jaunu epastu šonedēļ,cik daudz jaunu epastu [date : šonedēļ]
17085,atbildēsim uz šo epastu,atbildēsim uz šo epastu
17086,atbildi uz šo lūdzu,atbildi uz šo lūdzu
17087,pārbaudi jaunos epastus no sanitas,pārbaudi jaunos epastus no [person : sanitas]
17088,pārbaudi vai ir kāds jauns epasts no pētera,pārbaudi vai ir kāds jauns epasts no [person : pētera]
17089,sameklē kontaktos,sameklē kontaktos
17090,kontaktu sarakstu lūdzu,kontaktu sarakstu lūdzu
17091,kontakti,kontakti
17093,nosūtīt epastu mārai,nosūtīt epastu [person : mārai]
17095,kāds ir leona epasts,kāds ir [person : leona] [personal_info : epasts]
17096,kad es pēdējoreiz saņēmu zvanu no dzintara,kad es pēdējoreiz saņēmu zvanu no [person : dzintara]
17097,kāds ir renē telefona numurs,kāds ir [person : renē] [personal_info : telefona numurs]
17098,parādi visus epastus kas saņemti pēdējās stundas laikā,parādi visus epastus kas saņemti [time : pēdējās stundas laikā]
17099,vai man ir kādi jauni ieraksti manā pastkastītē,vai man ir kādi jauni ieraksti manā [email_folder : pastkastītē]
17100,lūdzu apskaties manu pastkastīti un pasaki man ja ir pienākušas kādas jaunas ziņas,lūdzu apskaties manu [email_folder : pastkastīti] un pasaki man ja ir pienākušas kādas jaunas ziņas
17101,kā izskatās mani ienākošie epasti patreiz,kā izskatās mani [email_folder : ienākošie epasti] patreiz
17102,piezvani ramonai uz telefona numuru,piezvani [person : ramonai] uz [personal_info : telefona numuru]
17103,robertas numura katalogs,[person : robertas numura] katalogs
17107,pārbaudi vai ir jauni epasti,pārbaudi vai ir jauni epasti
17108,parādi man manu jaunāko epastu,parādi man manu jaunāko epastu
17109,pievieno sandis et gmail punkts com manam kontaktu sarakstam,pievieno [email_address : sandis et gmail punkts com] manam kontaktu sarakstam
17110,atjauno manu kontaktpersonu sarakstu pievienojot jaunu epastu sema et gmail punkts com,atjauno manu kontaktpersonu sarakstu pievienojot jaunu epastu [email_address : sema et gmail punkts com]
17111,paula kontaktinformācija,[person : paula] [personal_info : kontaktinformācija]
17113,izveido epastu jūlijai,izveido epastu [person : jūlijai]
17114,vai tu vari atbildēt uz epastu,vai tu vari atbildēt uz epastu
17115,nolasi sarakstu ar jaunajiem epastiem,nolasi sarakstu ar jaunajiem epastiem
17116,parādi nesen saņemto epastu sarakstu,parādi nesen saņemto epastu sarakstu
17117,vai nesen ir saņemti kādi epasti,vai nesen ir saņemti kādi epasti
17118,apskaties vai nav jauns epasts,apskaties vai nav jauns epasts
17119,apskaties jebkuru vēstuli no amazon,apskaties jebkuru vēstuli no [person : amazon]
17120,vai ir kādi jauni epasti,vai ir kādi jauni epasti
17121,paziņo par visiem jaunajiem epastiem,paziņo par visiem jaunajiem epastiem
17122,lūdzu sāc rakstīt epastu manai māsai,lūdzu sāc rakstīt epastu manai [relation : māsai]
17123,epasta forma reģionālajiem pārstāvjiem,epasta forma [relation : reģionālajiem pārstāvjiem]
17124,atver epastu ko aizsūtīt tētim,atver epastu ko aizsūtīt [relation : tētim]
17125,sāc rakstīt atbildi uz madlēnas pēdējo epastu,sāc rakstīt atbildi uz [person : madlēnas] pēdējo epastu
17126,atbildi uz paula epastu,atbildi uz [person : paula] epastu
17127,atbildi uz mammas epasta ziņojumu par recepšu lapu,atbildi uz [relation : mammas] epasta ziņojumu par recepšu lapu
17128,pievieno jauno adresi epastā no,pievieno jauno adresi epastā no
17129,sāc jaunu epasta vēstuli kas adresēta jaunai personai lūdzu,sāc jaunu epasta vēstuli kas adresēta jaunai personai lūdzu
17130,nosūti mammai epastu par tēmu atvaļinājums,nosūti [relation : mammai] epastu par tēmu atvaļinājums
17131,aizsūti dzintrai epastu kas ir saglabāts manā uzmetumu mapē,aizsūti [person : dzintrai] epastu kas ir saglabāts manā [email_folder : uzmetumu] mapē
17132,lūdzu izveido epasta uzmetumu šonam ar lūgumu nākamajā grafikā ieplānot brīvas svētdienas,lūdzu izveido epasta uzmetumu [person : šonam] ar lūgumu nākamajā grafikā ieplānot brīvas [date : svētdienas]
17133,jebkuri epasti ar augstu prioritāti,jebkuri epasti ar augstu prioritāti
17134,lūdzu ātri pārbaudi epastus,lūdzu ātri pārbaudi epastus
17135,kādas apgaismojošas ziņas epastos,kādas apgaismojošas ziņas epastos
17136,izlasi lūdzu man jaunos epastus,izlasi lūdzu man jaunos epastus
17137,cik man ir neizlasītu ziņojumu,cik man ir neizlasītu ziņojumu
17138,lūdzu ieliec arhīvā manas izlasītās ziņas,lūdzu ieliec arhīvā manas izlasītās ziņas
17139,atbildi uz šo epastu,atbildi uz šo epastu
17140,lūdzu atbildi uz epastu ko es tikko izlasīju,lūdzu atbildi uz epastu ko es tikko izlasīju
17141,parādi man jaunākos epastus,parādi man jaunākos epastus
17142,kas ir manā iesūtnē kopš pēdējoreiz es apskatījos,kas ir manā [email_folder : iesūtnē] kopš pēdējoreiz es apskatījos
17143,hei aizsūti jānim epastu,hei aizsūti [person : jānim] epastu
17144,sveiki apskaties epastu,sveiki apskaties epastu
17145,atver epastus,atver epastus
17146,kaut kas jauns,kaut kas jauns
