id,utt,annot_utt
15228,koliko všečkov sem dobil za mojo youtube objavo o torti brez jajc,koliko všečkov sem dobil za mojo [media_type : youtube] objavo o torti brez jajc
15229,ali je na facebooku kakšen prispevek mojega prijatelja miha,ali je na [media_type : facebooku] kakšen prispevek mojega [relation : prijatelja] [person : miha]
15230,na moj facebook računu objavi mojo zaroko,na moj [media_type : facebook] računu objavi mojo zaroko
15231,moje potovanje na goa fotografijo objavi na instagram,moje potovanje na goa fotografijo objavi na [media_type : instagram]
15232,poslušam pesem vlada kreslina objavi jo na mojem facebook računu,poslušam pesem [person : vlada kreslina] objavi jo na mojem [media_type : facebook] računu
15234,zdravo siri objavi na facebooku mojo zadnjo kliknjeno fotografijo z naslovom vesel božič,zdravo siri objavi na [media_type : facebooku] mojo zadnjo kliknjeno fotografijo z naslovom vesel božič
15235,zdravo google objavi moje trenutno stanje na twitterju in omeni odlično potovanje v novo mesto s prijatelji in družino,zdravo google objavi moje trenutno stanje na [media_type : twitterju] in omeni odlično potovanje v [place_name : novo mesto] s [relation : prijatelji] in [relation : družino]
15236,obvesti me o najnovejših popularnih novicah tega tedna,obvesti me o najnovejših [news_topic : popularnih] novicah [date : tega tedna]
15237,povej mi najboljšega košarkarja tega tedna,povej mi najboljšega košarkarja [date : tega tedna]
15238,zdravo povej mi najnovejše na facebook strani časopisa delo,zdravo povej mi najnovejše na [media_type : facebook] strani časopisa delo
15239,olly prosim povej mi najnovejši viralni video na twitterju na temo nerendra modija,olly prosim povej mi najnovejši viralni video na [media_type : twitterju] na temo nerendra modija
15240,prosim aleksa povej mi najnovejši videoposnetek ki bo postal viralen na twitterju na temo narendra modi,prosim aleksa povej mi najnovejši videoposnetek ki bo postal viralen na [media_type : twitterju] na temo narendra modi
15241,hej oli povej mi kaj o najnovejši fotografiji janeza janše objavljeni na družbenem omrežju instagram,hej oli povej mi kaj o najnovejši fotografiji [person : janeza janše] objavljeni na družbenem omrežju [media_type : instagram]
15242,facebook status na aktiven dan,[media_type : facebook] status na aktiven dan
15243,objavi na facebook,objavi na [media_type : facebook]
15244,deli s twitterjem,deli s [media_type : twitterjem]
15245,prosim pošlji janezu,prosim pošlji [person : janezu]
15246,prosim objavi dolgočasim se na facebook,prosim objavi dolgočasim se na [media_type : facebook]
15247,prosim objavi na facebooku,prosim objavi na [media_type : facebooku]
15248,dolgčas mi je,dolgčas mi je
15249,je komu všeč moja fotografija ki sem jo pravkar objavila,je komu všeč moja fotografija ki sem jo pravkar objavila
15250,je vesna danes kaj objavila,je [person : vesna] [date : danes] kaj objavila
15251,prikaži mi objave mojih prijateljev iz zadnje ure,prikaži mi objave mojih [relation : prijateljev] iz [time : zadnje ure]
15252,na podlagi njihovih fotografij mi prikaži seznam krajev kjer so bili moji sorodniki,na podlagi njihovih fotografij mi prikaži seznam krajev kjer so bili moji [relation : sorodniki]
15253,kakšni prijatelji so bili zadnji dan na priljubljenih mestih,kakšni [relation : prijatelji] so bili [date : zadnji dan] na priljubljenih mestih
15254,kaj se dogaaja tu,kaj se dogaaja tu
15255,mi lahko kdo pove o čem razpravljate,mi lahko kdo pove o čem razpravljate
15256,kaj se tukaj dogaja,kaj se tukaj dogaja
15257,najnovejši tviti,najnovejši [media_type : tviti]
15258,najnovejši vir novic s facebooka,najnovejši vir novic s [media_type : facebooka]
15259,zadnji instagram post,zadnji [media_type : instagram] post
15260,v statusnem sporočilu objavi da sem bil promoviran,v statusnem sporočilu objavi da sem bil promoviran
15261,spremeni moj status na počivam,spremeni moj status na počivam
15263,objavi status z najnovejšimi zapiski ki sem jih naredil v beležnici,objavi status z najnovejšimi zapiski ki sem jih naredil v beležnici
15264,povej mi natančno število mojih sledilcev na twitterju od danes,povej mi natančno število mojih sledilcev na [media_type : twitterju] od [date : danes]
15265,povej mi podrobnosti mojega profila na twitterju vključno s skupnim številom sledilcev,povej mi podrobnosti mojega profila na [media_type : twitterju] vključno s skupnim številom sledilcev
15266,kaj je novega na družabnih medijih,kaj je novega na družabnih medijih
15267,vprašanje o socialnih medijih,vprašanje o socialnih medijih
15268,povej mi kaj se dogaja na družbenih omrežjih,povej mi kaj se dogaja na družbenih omrežjih
15269,lepo ali lahko prosim to objaviš na mojem facebooku,lepo ali lahko prosim to objaviš na mojem [media_type : facebooku]
15270,boš prosim objavil to na moj facebook rad te imam,boš prosim objavil to na moj [media_type : facebook] rad te imam
15271,to objavi na mojem facebooku l. o. l.,to objavi na mojem [media_type : facebooku] l. o. l.
15272,mi lahko poveste kaj se je zgodilo z mojimi družabnimi mediji,mi lahko poveste kaj se je zgodilo z mojimi družabnimi mediji
15273,prosim povej mi kaj se dogaja z mojimi družabnimi mediji,prosim povej mi kaj se dogaja z mojimi družabnimi mediji
15274,prosim skeniraj moje družabne medije in mi povej kaj se dogaja,prosim skeniraj moje družabne medije in mi povej kaj se dogaja
15275,na facebook objavi srečen srečna sem,na [media_type : facebook] objavi srečen srečna sem
15276,na facebook objavi da uživam v lepem vremenu,na [media_type : facebook] objavi da uživam v [weather_descriptor : lepem vremenu]
15277,tvitni trenutno temperaturo,[media_type : tvitni] trenutno temperaturo
15278,kakšna so moja obvestila,kakšna so moja obvestila
15279,preveri moja obvestila,preveri moja obvestila
15280,facebook,[media_type : facebook]
15281,instagram,[media_type : instagram]
15282,google,[media_type : google]
15283,kakšne nove facebook objave od mateje,kakšne nove [media_type : facebook] objave od [person : mateje]
15284,ali je marko pravkar nekaj objavil na moj facebook,ali je [person : marko] pravkar nekaj objavil na moj [media_type : facebook]
15285,kaj je novega na mojem facebook računu,kaj je novega na mojem [media_type : facebook] računu
15286,odpri račun na družbenem omrežju,odpri račun na družbenem omrežju
15287,posodobitve družbenih medijev,posodobitve družbenih medijev
15288,ali se je žiga prijavil na facebook danes,ali se je [person : žiga] prijavil na [media_type : facebook] [date : danes]
15289,sporočilo objavi zdaj,sporočilo objavi zdaj
15290,prosim objavi to sporočilo na mojem facebook zidu,prosim objavi to sporočilo na mojem [media_type : facebook] zidu
15291,pošlji tweet,pošlji [media_type : tweet]
15292,objavi sporočilo na facebooku,objavi sporočilo na [media_type : facebooku]
15293,objavi posodobitev statusa na facebooku,objavi posodobitev statusa na [media_type : facebooku]
15294,kaj je najnovejše na mojem profilu,kaj je najnovejše na mojem profilu
15295,katere nove objave so na moji strani,katere nove objave so na moji strani
15296,preberi mi novo objavo na mojem viru,preberi mi novo objavo na mojem viru
15297,prosim obvesti me o vseh novih statusih,prosim obvesti me o vseh novih statusih
15298,siri kaj so vroče teme družabnih medijev,siri kaj so vroče teme družabnih medijev
15299,kaj so vroče teme družabnih medijev,kaj so vroče teme družabnih medijev
15300,zelo priljubljeni družbeni mediji,zelo priljubljeni družbeni mediji
15301,družabna omrežja v trendu,družabna omrežja v trendu
15302,olly povej mi kaj je novega,olly povej mi kaj je novega
15303,povej mi kaj je novega,povej mi kaj je novega
15304,mi kdo sledi danesme je kdo danes spremljal na twitterju,mi kdo sledi danesme je kdo [date : danes] spremljal na [media_type : twitterju]
15305,imam kaj obvestil od socialnih omrežij,imam kaj obvestil od socialnih omrežij
15306,pokaži mi moja obvestila družbenih omrežij,pokaži mi moja obvestila družbenih omrežij
15307,nisem še preveril svojega facebooka je kaj novosti od mojih prijateljev,nisem še preveril svojega [media_type : facebooka] je kaj novosti od mojih prijateljev
15308,slišal sem da se je tone pravkar poročil mi lahko prosim pokažeš poročne slike na njunem instagramu,slišal sem da se je [person : tone] pravkar poročil mi lahko prosim pokažeš poročne slike na njunem [media_type : instagramu]
15309,slišal sem da se je janez ravno poročil prosim pokaži mi slike s poroke na njunem instagramu,slišal sem da se je [person : janez] ravno poročil prosim pokaži mi slike s poroke na njunem [media_type : instagramu]
15310,lahko me prosim seznaniš o najnovejših tvitih mojih virov,lahko me prosim seznaniš o najnovejših [media_type : tvitih] mojih virov
15311,povej mi kaj se dogaja s facebookom,povej mi kaj se dogaja s [media_type : facebookom]
15312,povej mi kaj je popularno na twitterju,povej mi kaj je popularno na [media_type : twitterju]
15313,ali imam kaj zasebnih sporočil na katerem izmed družbenih medijev,ali imam kaj zasebnih sporočil na katerem izmed [media_type : družbenih medijev]
15314,objavi na twitterju janša je takšna rit,objavi na [media_type : twitterju] [person : janša] je takšna rit
15315,pojdi na facebook nato pojdi na majin vir objavi vse najboljše maja klicaj na njenem viru objav,pojdi na [media_type : facebook] nato pojdi na [person : majin] vir objavi [event_name : vse najboljše] maja klicaj na njenem viru objav
15316,moja sestra je pravkar dobila otroka,moja [relation : sestra] je pravkar dobila [relation : otroka]
15317,danes je rojstni dan mojega moža,danes je [event_name : rojstni dan] mojega [relation : moža]
15318,rad bis e zahvalil vsem za rojstnodnevne želje,rad bis e zahvalil vsem za [event_name : rojstnodnevne] želje
15319,novi tvit,novi [media_type : tvit]
15320,prosim poročaj o najnovejših novicah,prosim poročaj o najnovejših novicah
15321,je kdo komentiral moj status,je kdo komentiral moj status
15322,kdo ima danes rojstni dan na facebooku,kdo ima [date : danes] [event_name : rojstni dan] na [media_type : facebooku]
15323,kaj je novega v mojih družabnih medijih,kaj je novega v mojih družabnih medijih
15324,daj mi posodobitev glede družabnih medijev,daj mi posodobitev glede družabnih medijev
15325,kaj se dogaja na mojih družabnih omrežjih,kaj se dogaja na mojih družabnih omrežjih
15326,prosim preberi moje facebookove novosti,prosim preberi moje [media_type : facebookove] novosti
15327,ali imam kaj novih tvitov,ali imam kaj novih [media_type : tvitov]
15328,preveri instagram,preveri [media_type : instagram]
15329,kaj je bila zadnja objava,kaj je bila zadnja objava
15330,katere objave sem zamudil od svojih prijateljev,katere objave sem zamudil od svojih [relation : prijateljev]
15331,popelji me na najbolj priljubljeno objavo,popelji me na najbolj priljubljeno objavo
15332,kaj se dogaja na twitterju,kaj se dogaja na [media_type : twitterju]
15333,kaj novega na instagramu,kaj novega na [media_type : instagramu]
15334,daj sliko na facebook,daj sliko na [media_type : facebook]
15335,posodobi profil na twitterju,posodobi profil na [media_type : twitterju]
15336,dodaj družinski telefon na instagram,dodaj [personal_info : družinski telefon] na [media_type : instagram]
15337,objavi ta video na facebooku,objavi ta video na [media_type : facebooku]
15338,prosim daj to sliko na moj instagram,prosim daj to sliko na moj [media_type : instagram]
15339,pošljite to sporočilo na twitterju,pošljite to sporočilo na [media_type : twitterju]
15340,prosim objavi vse najboljše u. s. a. na facebooku,prosim objavi [event_name : vse najboljše] u. s. a. na [media_type : facebooku]
15341,na mojem viru novic prosim objavi vse najboljše za rojstni dan z.d.a.,na mojem [media_type : viru novic] prosim objavi vse najboljše za [event_name : rojstni dan] z.d.a.
15342,odpri facebook in združenim državam amerike zaželi vse najboljše za rojstni dan,odpri [media_type : facebook] in [place_name : združenim državam amerike] zaželi vse najboljše za [event_name : rojstni dan]
15343,danes mi pokaži objave mojega moža na facebooku,[date : danes] mi pokaži objave mojega [relation : moža] na [media_type : facebooku]
15344,pokaži mi nekaj zabavnih facebook objav,pokaži mi nekaj zabavnih [media_type : facebook] objav
15345,prosim preveri nove teme na twitterju,prosim preveri nove teme na [media_type : twitterju]
15346,je tanja objavila na facebooku,je [person : tanja] objavila na [media_type : facebooku]
15347,je kaj novih veganskih novic na facebooku,je kaj novih veganskih novic na [media_type : facebooku]
15348,kdo je v živo na facebooku,kdo je [media_type : v živo na facebooku]
15349,nezadovoljen sem s tušom prosim pomagaj mi,nezadovoljen sem s [business_name : tušom] prosim pomagaj mi
15350,z mercatorjem nisem zadovoljen zadovoljna prosim pomagaj mi,z [business_name : mercatorjem] nisem zadovoljen zadovoljna prosim pomagaj mi
15351,stopi v stik z igorjem,stopi v stik z [person : igorjem]
15352,prosim tvitni pampersu da plenice razpadajo,prosim [media_type : tvitni] pampersu da plenice razpadajo
15353,napišite sporočilo masterkardu in jim povej da moja kartica ne deluje,napišite sporočilo [business_name : masterkardu] in jim povej da moja kartica ne deluje
15354,rad bi da tvitneš na slovenski forum potrošnikov glede pozne dostave plinskega cilindra,rad bi da [media_type : tvitneš] [event_name : na slovenski forum potrošnikov] glede pozne dostave plinskega cilindra
