id,utt,annot_utt
14812,הנתונים מעדיפים בעיות באובייקטים כלשהם,הנתונים מעדיפים בעיות באובייקטים כלשהם
14813,תני לי אפקטים,תני לי אפקטים
14815,האדם הזה מדהים,האדם הזה מדהים
14816,איך הוא עובד באופן מושלם,איך הוא עובד באופן מושלם
14817,עבודתו הקשה מתוגמלת כראוי,עבודתו הקשה מתוגמלת כראוי
14818,מחיר מנייה של less,מחיר מנייה של less
14819,מחיר מניה גבוה,מחיר מניה גבוה
14820,עוד מחירי מניות,עוד מחירי מניות
14821,השווה יותר מדינות,השווה יותר מדינות
14822,להשוות באנשים,להשוות באנשים
14823,כמה שווה דולר בקנדה,כמה שווה [currency_name : דולר בקנדה]
14824,תבדוק בבקשה את שער החליפין של דולר אמריקני לעומת היורו,תבדוק בבקשה את שער החליפין של [currency_name : דולר אמריקני] לעומת [currency_name : היורו]
14825,מה שווה יותר דולר אמריקאי או יורו,מה שווה יותר [currency_name : דולר אמריקאי] או [currency_name : יורו]
14826,תמצא לי תיאור של מצלמת canon rebel החדשה ביותר,תמצא לי תיאור של [definition_word : מצלמת canon rebel] החדשה ביותר
14827,מה הרזולוציה שכתובה בפירוט הטכני של המצלמת canon הזו,מה הרזולוציה שכתובה בפירוט הטכני של המצלמת canon הזו
14828,מה ההגדרה של פרוביוטי,מה ההגדרה של [definition_word : פרוביוטי]
14829,כמה גבוה הר חרמון,כמה גבוה [place_name : הר חרמון]
14830,האם הר חרמון הוא ההר הכי גבוה במדינת ישראל,האם [place_name : הר חרמון] הוא ההר הכי גבוה במדינת [place_name : ישראל]
14831,מצא את גילו של אקי אבני,מצא את גילו [person : של אקי אבני]
14832,מה השווי של המפורסם,מה השווי של המפורסם
14833,האם הסלב רווק או נשוי,האם הסלב רווק או נשוי
14834,האם למפורסם הזה יש פעילות צדקה,האם למפורסם הזה יש פעילות צדקה
14835,מה מחיר המניה בנוכחי של samsung,מה מחיר המניה בנוכחי של [business_name : samsung]
14836,תמצא בבקשה את מחיר המניה של היום של samsung,תמצא בבקשה את מחיר המניה [date : של היום] של [business_name : samsung]
14837,תלמד אותי על הגדרות חשיפה שיהיו הכי טובות ליום מעונן באלסקה,תלמד אותי על הגדרות חשיפה שיהיו הכי טובות ליום מעונן [place_name : באלסקה]
14838,מהו מסנן טבעי והאם כדאי צבעים בהדרגה או בלי הדרגה ובנוסף מה עדיף בין הבורג האחד למרובע,מהו מסנן טבעי והאם כדאי צבעים בהדרגה או בלי הדרגה ובנוסף מה עדיף בין הבורג האחד למרובע
14839,מה שער החליפין של דולר אמריקאי לקנדי,מה שער החליפין של [currency_name : דולר אמריקאי לקנדי]
14840,מה השער של הפאונד הבריטי לדולר אמריקאי,מה השער של [currency_name : הפאונד הבריטי לדולר אמריקאי]
14841,כמה פזו לדולר אמריקאי,כמה [currency_name : פזו לדולר אמריקאי]
14842,מה זה טרנזיסטור,מה זה [definition_word : טרנזיסטור]
14843,איך מוגדר טייפון,איך מוגדר [definition_word : טייפון]
14845,תגיד לי מה זה תת קרקעי,תגיד לי מה זה [definition_word : תת קרקעי]
14846,מה השם של האגם שהתייבש לאורך השנים,מה השם של האגם שהתייבש לאורך השנים
14848,איך נינט טייב הפכה למפורסמת,איך [person : נינט טייב] הפכה למפורסמת
14849,מה התשובה לשתיים כפול שלוש,מה התשובה לשתיים כפול שלוש
14850,כמה זה שתיים עשרה חלקי ארבע,כמה זה שתיים עשרה חלקי ארבע
14851,מה התוצאה של מאה פחות חמישים,מה התוצאה של מאה פחות חמישים
14852,מה צבע השיער הטבעי של נעה קולר,מה צבע השיער הטבעי של [person : נעה קולר]
14853,תגידי לי בן כמה אייל קיציס,תגידי לי בן כמה [person : אייל קיציס]
14854,כמה עמוקה הנקודה העמוקה ביותר של ים המלח,כמה עמוקה הנקודה העמוקה ביותר של [place_name : ים המלח]
14855,איזה חלק של אנטארקטיקה שייך לארצות הברית,איזה חלק של [place_name : אנטארקטיקה] שייך [place_name : לארצות הברית]
14856,מתי אלברט איינשטיין נולד,מתי [person : אלברט איינשטיין] נולד
14857,את יכולה להסביר לי את המשמעות של מופקע בבקשה,את יכולה להסביר לי את המשמעות של [definition_word : מופקע] בבקשה
14859,מה שער ההמרה של שקל אחד,מה שער ההמרה של [currency_name : שקל] אחד
14860,תמיר דולר אמריקאי ליורו,תמיר [currency_name : דולר אמריקאי ליורו]
14861,אם יש לי חמש דולר כמה זה בדולר אוסטרלי,אם יש לי חמש [currency_name : דולר] כמה זה [currency_name : בדולר אוסטרלי]
14862,אם יש לי חמש דולר אמריקאי כמה זה בשקל ישראלי,אם יש לי חמש [currency_name : דולר אמריקאי] כמה זה [currency_name : בשקל ישראלי]
14863,מה מגדיר משולש,מה מגדיר [definition_word : משולש]
14864,מה הסוגים השונים של עצמים עגולים,מה הסוגים השונים של עצמים עגולים
14865,הגדר עבורי את הירח,הגדר עבורי את [definition_word : הירח]
14866,כמה נהרות יש בעולם,כמה נהרות יש [place_name : בעולם]
14867,כמה מכדור הארץ עשוי ממים,כמה מכדור הארץ עשוי ממים
14868,מצא לי סלבריטאים שהם מזל גדי,מצא לי סלבריטאים שהם מזל גדי
14869,איך זה נראה,איך זה נראה
14870,אם החפץ הזה הוא למכירה מה המחיר שלו,אם החפץ הזה הוא למכירה מה המחיר שלו
14872,אם זה מוצר צריכה אז מה חוות הדעת של הלקוחות על המוצר הזה,אם זה מוצר צריכה אז מה חוות הדעת של הלקוחות על המוצר הזה
14873,מה המחיר של ge כרגע,מה המחיר של [business_name : ge] כרגע
14874,בדוק מחיר המניה של dinky donuts,בדוק מחיר המניה של [business_name : dinky donuts]
14875,תראה לי מחירי מניות של target היום,תראה לי מחירי מניות של target [date : היום]
14876,מה גובה הים הממוצע במקום הזה,מה גובה הים הממוצע במקום הזה
14877,מה התנאים האקלימים באזור הזה,מה התנאים האקלימים באזור הזה
14878,אכזרי,אכזרי
14879,המשמעות של,המשמעות של
14880,מה המשמעות של,מה המשמעות של
14881,מה השער של השקל לדולר אמריקני,מה השער של [currency_name : השקל לדולר אמריקני]
14882,כמה הרופי ההודי מול דולר אמריקאי,כמה [currency_name : הרופי ההודי] מול [currency_name : דולר אמריקאי]
14883,לכמה אפשר להמיר דולר אמריקאי בשביל רופי הודי,לכמה אפשר להמיר [currency_name : דולר אמריקאי] בשביל [currency_name : רופי הודי]
14884,מה המדינה הכי פחות מועדת לטורנדו בכל ארצות הברית,מה המדינה הכי פחות מועדת לטורנדו בכל [place_name : ארצות הברית]
14885,איזה אחוז מאוכלוסיית ארצות הברית קשור לשושלת המלוכה הבריטית בדרך כל שהיא,איזה אחוז מאוכלוסיית ארצות הברית קשור לשושלת המלוכה הבריטית בדרך כל שהיא
14886,מה הגובה של רן דנקר,מה הגובה של [person : רן דנקר]
14887,מה המחיר הכי זול של הספר של בתיה גור,מה המחיר הכי זול של הספר [person : של בתיה גור]
14888,את יכולה לתאר לי את החפץ הזה בבקשה,את יכולה לתאר לי את החפץ הזה בבקשה
