id,utt,annot_utt
12550,حدد لي الاتجاهات الى برج خليفة,حدد لي الاتجاهات الى [place_name : برج خليفة]
12551,سدير الرياض,[place_name : سدير الرياض]
12552,taxi,[transport_type : taxi]
12553,تاكسي الموقع,[transport_type : تاكسي] الموقع
12554,اتصل على تاكسي,اتصل على [transport_type : تاكسي]
12555,كيف حال المواصلات,كيف حال المواصلات
12556,الشغل,الشغل
12557,مني,مني
12558,اوبر,[transport_agency : اوبر]
12559,taxi uber,[transport_type : taxi] [transport_agency : uber]
12560,أحتاج إلى سيارة أجره وصلني,أحتاج إلى سيارة [transport_type : أجره] [transport_agency : وصلني]
12561,قطار تذكرة الجمعة أربعطعشر أربعة الباحة,[transport_type : قطار] تذكرة [date : الجمعة أربعطعشر أربعة] [place_name : الباحة]
12562,قطار نجران أربعطعشر أربعة,[transport_type : قطار] [place_name : نجران] [date : أربعطعشر أربعة]
12563,قطار الدمام أربعطعشر أربعة,[transport_type : قطار] [place_name : الدمام] [date : أربعطعشر أربعة]
12564,قطار تذكرة,[transport_type : قطار] تذكرة
12565,كل القطار تذكرة هذا الموقع,كل [transport_type : القطار] تذكرة هذا الموقع
12566,قطار اليوم,[transport_type : قطار] [date : اليوم]
12567,برج خليفة,[place_name : برج خليفة]
12568,dunkin' donut جدة,[business_name : dunkin' donut] [place_name : جدة]
12569,شاطئ دبي مركز المدينة,[place_name : شاطئ دبي] مركز المدينة
12570,ايش أوقات المغادرة والوصول لهذا القطار,ايش أوقات المغادرة والوصول لهذا القطار
12571,قطار الرياض,[transport_type : قطار] [place_name : الرياض]
12572,عشرة,[time : عشرة]
12573,قطار تذكرة الرياض احجز تذكرة,[transport_type : قطار] تذكرة [place_name : الرياض] احجز تذكرة
12574,الرياض القطار,[place_name : الرياض] [transport_type : القطار]
12575,جدة قطار تذكرة,[place_name : جدة] [transport_type : قطار] تذكرة
12576,كيف هي حركة المرور,كيف هي حركة المرور
12577,هناك فيه شرطة,هناك فيه شرطة
12578,أنا,أنا
12579,شوف الخريطة,شوف الخريطة
12580,أقرب المنزل,أقرب المنزل
12581,قطار اليوم,[transport_type : قطار] [date : اليوم]
12582,باص الصباح,[transport_type : باص] [timeofday : الصباح]
12583,كيف حال المواصلات الحين,كيف حال المواصلات الحين
12584,المكتب,[place_name : المكتب]
12586,قطار الرياض,[transport_type : قطار] [place_name : الرياض]
12587,قطار الباحة خميس مشيط,[transport_type : قطار] [place_name : الباحة خميس مشيط]
12588,قطار مواعيد الرياض,[transport_type : قطار] مواعيد [place_name : الرياض]
12589,قطار تذكرة الخبر,[transport_type : قطار] تذكرة [place_name : الخبر]
12590,تاكدلي من جدول قطار جدة,تاكدلي من جدول [transport_type : قطار] [place_name : جدة]
12591,قطار حفر الباطن,[transport_type : قطار] [place_name : حفر الباطن]
12592,قطار القنفذة,[transport_type : قطار] [place_name : القنفذة]
12593,أوللي اشتريلي تذكرة قطار للرياض,أوللي اشتريلي تذكرة [transport_type : قطار] [place_name : للرياض]
12594,تذكرة قطار غدا,تذكرة [transport_type : قطار] [date : غدا]
12595,قطار اثنين الظهر,[transport_type : قطار] [time : اثنين الظهر]
12596,وحده قطار تذكرة جدة هذا,وحده [transport_type : قطار] تذكرة [place_name : جدة] هذا
12597,قل لي كل مواقع المسافة والأوقات,قل لي كل مواقع المسافة والأوقات
12598,خبرني وين لازم أروح,خبرني وين لازم أروح
12599,ايش أطول وقت للوصول لموقع,ايش أطول وقت للوصول لموقع
12600,اين المكان,اين المكان
12601,حددلي اتجاهات الموقع,حددلي اتجاهات الموقع
12602,قطار,[transport_type : قطار]
12603,قطار,[transport_type : قطار]
12604,أنا قطار,أنا [transport_type : قطار]
12605,قطار الجمعة الصباح ينبع,[transport_type : قطار] [date : الجمعة] [timeofday : الصباح] [place_name : ينبع]
12606,احتاج أحصل تذكرة قطار إلى تبوك من ينبع,احتاج أحصل تذكرة [transport_type : قطار] إلى [place_name : تبوك من ينبع]
12607,قطار من جدة للمدينة,[transport_type : قطار] [place_name : من جدة للمدينة]
12608,taxi يستلمني الإثنين الظهر,[transport_type : taxi] يستلمني [date : الإثنين] [timeofday : الظهر]
12609,احجز لي taxi بعد الإجتماع حقي يوم الخميس,احجز لي [transport_type : taxi] بعد [event_name : الإجتماع] حقي يوم [date : الخميس]
12611,جدة,[place_name : جدة]
12612,قطار جدة لمكة,[transport_type : قطار] [place_name : جدة لمكة]
12613,ابي أحجز تذكرة قطار من جدة للمدينة المنورة,ابي أحجز تذكرة [transport_type : قطار] من [place_name : جدة للمدينة المنورة]
12614,قطار جدة للمدينة,[transport_type : قطار] [place_name : جدة للمدينة]
12615,قطار جدة للمدينة,[transport_type : قطار] [place_name : جدة للمدينة]
12616,قطار جدة للمدينة,[transport_type : قطار] [place_name : جدة للمدينة]
12617,قطار الدمام,[transport_type : قطار] [place_name : الدمام]
12618,قطار جدة,[transport_type : قطار] [place_name : جدة]
12619,جدة المدينة القطار,[place_name : جدة المدينة] [transport_type : القطار]
12620,تبوك قطار,[place_name : تبوك] [transport_type : قطار]
12621,متى يحرك القطار لجدة في الغربية,متى يحرك [transport_type : القطار] [place_name : لجدة في الغربية]
12622,قطار الأحد الى جدة في الغربية,[transport_type : قطار] [date : الأحد] الى [place_name : جدة في الغربية]
12623,قطار ينبع,[transport_type : قطار] [place_name : ينبع]
12624,قطار جدة ينبع,[transport_type : قطار] [place_name : جدة ينبع]
12625,قطار ينبع,[transport_type : قطار] [place_name : ينبع]
12626,قطار الدمام,[transport_type : قطار] [place_name : الدمام]
12627,قطار تذكرة الرياض غدا صباحا العاشرة,[transport_type : قطار] تذكرة [place_name : الرياض] [date : غدا] صباحا [time : العاشرة]
12628,قطار تبوك ينبع,[transport_type : قطار] [place_name : تبوك ينبع]
12629,قطار حفر الباطن,[transport_type : قطار] [place_name : حفر الباطن]
12630,كام باقي ل قطار نجران حتى ينطلق,كام باقي ل [transport_type : قطار] [place_name : نجران] حتى ينطلق
12631,اريد تكسي ل المطار الحين,اريد [transport_type : تكسي] ل [place_name : المطار] الحين
12632,taxi وسط المدينة,[transport_type : taxi] [place_name : وسط المدينة]
12633,محطة القطار,[place_name : محطة القطار]
12634,قطار جدة,[transport_type : قطار] [place_name : جدة]
12635,قطار جدة,[transport_type : قطار] [place_name : جدة]
12636,كيف حال المواصلات باتجاه الخبر,كيف حال المواصلات باتجاه [place_name : الخبر]
12637,جسر الملك فهد,[place_name : جسر الملك فهد]
12638,قطار الربوع خمسة العصر الى جدة,[transport_type : قطار] [date : الربوع] [time : خمسة العصر] الى [place_name : جدة]
12639,قطار الساعة خمسة العصر في يوم الربوع الرايح إلى الخبر بيكون على الوقت المحدد,[transport_type : قطار] الساعة [time : خمسة العصر] في [date : يوم الربوع] الرايح إلى [place_name : الخبر] بيكون على الوقت المحدد
12640,خمسه العصر قطار الأربعاء الى مكة,[time : خمسه العصر] [transport_type : قطار] [date : الأربعاء] الى [place_name : مكة]
12641,خمسة العصر قطار الدمام,[time : خمسة العصر] [transport_type : قطار] [place_name : الدمام]
12642,خمسة العصر قطار القنفذة,[time : خمسة العصر] [transport_type : قطار] [place_name : القنفذة]
