id,utt,annot_utt
14412,yeni futbol oyunu qaydalarını təsvir et,yeni futbol oyunu qaydalarını təsvir et
14413,mənə yeni təmizləyən necə işləyir izah et,mənə yeni təmizləyən necə işləyir izah et
14414,kompüter sərt diskini təsvir et,[definition_word : kompüter sərt diskini] təsvir et
14415,atlantanın uzunluğu nə qədərdir,[place_name : atlantanın] uzunluğu nə qədərdir
14416,qara dəniz realdır,[place_name : qara dəniz] realdır
14417,sənin qitənə hansı okean toxunur,sənin qitənə hansı okean toxunur
14418,ilham gündəlik həyatında nə edir,[person : ilham] gündəlik həyatında nə edir
14419,pərvinin bu il yeni filmi var,[person : pərvinin] bu il yeni filmi var
14420,arif paşayev fond birjasında qeydiyyatdan keçmiş səhmlərimə yatırım edəcək,[person : arif paşayev] fond birjasında qeydiyyatdan keçmiş səhmlərimə yatırım edəcək
14421,ən yaxın italyan restoranı haradadır,ən yaxın [food_type : italyan] [business_type : restoranı] haradadır
14422,dollar funt məzənnəsi neçədir,[currency_name : dollar funt] məzənnəsi neçədir
14423,funt avroya nəzərən nə qədər pisdir,[currency_name : funt avroya] nəzərən nə qədər pisdir
14424,dolların avro ilə məzənnəsi nə qədərdir,[currency_name : dolların avro] ilə məzənnəsi nə qədərdir
14425,apple səhminin bu gün qiyməti neçədir,[business_name : apple] səhminin [date : bu gün] qiyməti neçədir
14426,mənim investisiya etdiyim səhmlər qalxıbmı,mənim investisiya etdiyim səhmlər qalxıbmı
14427,hansı səhmlərdə zərər etdim,hansı səhmlərdə zərər etdim
14428,avronun dəyəri nə qədərdir,[currency_name : avronun] dəyəri nə qədərdir
14429,kaftan nədir,[definition_word : kaftan] nədir
14430,dolma nəyə oxşayır deyə bilərsənmi,[definition_word : dolma] nəyə oxşayır deyə bilərsənmi
14431,kapibaranı necə təsvir edirsən,[definition_word : kapibaranı] necə təsvir edirsən
14432,bu gün manat neçə a. b. ş. dolları edir,[date : bu gün] [currency_name : manat] neçə [currency_name : a. b. ş. dolları] edir
14433,bu gün azərbaycan manatı neçə a. b. ş. dollardır,[date : bu gün] [currency_name : azərbaycan manatı] neçə [currency_name : a. b. ş. dollardır]
14434,bu gün a. b. ş. dolları neçə avro edir,[date : bu gün] [currency_name : a. b. ş. dolları] neçə [currency_name : avro] edir
14435,təsadüfi nə deməkdir,[definition_word : təsadüfi] nə deməkdir
14436,qarşılıqlı sözünün izahı nədir,[definition_word : qarşılıqlı] sözünün izahı nədir
14437,a. b. ş. dollarının funta nəzərən valyuta məzənnəsini tap,[currency_name : a. b. ş. dollarının funta] nəzərən valyuta məzənnəsini tap
14438,a. b. ş. dollarının avroya olan valyuta məzənnəsini tap,[currency_name : a. b. ş. dollarının avroya] olan valyuta məzənnəsini tap
14439,a. b. ş. dollarının avroya nəzərən valyuta kursunu tap,[currency_name : a. b. ş. dollarının avroya] nəzərən valyuta kursunu tap
14440,meksikanın paytaxtı haradır,[place_name : meksikanın] paytaxtı haradır
14441,lahıc harada yerləşir,[place_name : lahıc] harada yerləşir
14442,fici haradadır,[place_name : fici] haradadır
14443,folklend cənubi amerikadadır,[place_name : folklend cənubi amerikadadır]
14444,fəxrəddin manafovun ilk filmi hansıdır,[person : fəxrəddin manafovun] ilk filmi hansıdır
14445,mənə dünya turumda gedə biləcəyim yerləri hansı yerlərin daha vacib olduğunu de,mənə dünya turumda gedə biləcəyim yerləri hansı yerlərin daha vacib olduğunu de
14446,hansı qitədə pambıq yetişdirmə daha yüksəkdir və orta istehsal nə qədərdir,hansı qitədə pambıq yetişdirmə daha yüksəkdir və orta istehsal nə qədərdir
14447,asiya və avropa arasında ortalama olaraq adam başına düşən gəlir nə qədərdir,[place_name : asiya] və [place_name : avropa] arasında ortalama olaraq adam başına düşən gəlir nə qədərdir
14448,aygün kazımovanın karyerası necə gedir,[person : aygün kazımovanın] karyerası necə gedir
14449,rəqsanənin təzə uşağı olub,[person : rəqsanənin] təzə uşağı olub
14450,pink yeni albom yazdırır,pink yeni albom yazdırır
14451,adın mənası,[definition_word : adın] mənası
14452,obyekt adı ifadəsinin izahı,[definition_word : obyekt adı] ifadəsinin izahı
14453,avronun dollar qarşısında məzənnəsi,[currency_name : avronun dollar] qarşısında məzənnəsi
14454,manatın dollara qarşı məzənnəsi,[currency_name : manatın dollara] qarşı məzənnəsi
14455,ərazini tap,ərazini tap
14456,xəritə tap,xəritə tap
14457,marşrut tap,marşrut tap
14458,volksvaqen qolf maşını necə görünür,[definition_word : volksvaqen qolf] maşını necə görünür
14459,zəhmət olmasa lenevonun ən son model dizüstü komputerini təsvir et,zəhmət olmasa [definition_word : lenevonun ən son model dizüstü komputerini] təsvir et
14460,ipad airin xüsusiyyətləri,ipad airin xüsusiyyətləri
14461,google piksel xüsusiyyətləri,google piksel xüsusiyyətləri
14462,prezident ilham əliyev haqqında ətraflı məlumat tap,prezident [person : ilham əliyev] haqqında ətraflı məlumat tap
14463,a. b. ş. haqqında ətraflı məlumat tap,[place_name : a. b. ş.] haqqında ətraflı məlumat tap
14464,bu vaxt açıq olan ən yaxın restoranlar,bu vaxt açıq olan ən yaxın [business_type : restoranlar]
14465,lunaparka istiqamətlər,[place_name : lunaparka] istiqamətlər
14466,yeddi gözəl şəlaləsi harada yerləşir,[place_name : yeddi gözəl] şəlaləsi harada yerləşir
14467,azərbaycanın paytaxtı haradır,[place_name : azərbaycanın] paytaxtı haradır
14468,motorola bu gün neçəyədir,[business_name : motorola] [date : bu gün] neçəyədir
14469,birja bazarında a. m. d. -in qiyməti neçədir,birja bazarında [business_name : a. m. d.] -in qiyməti neçədir
14470,bakcell səhmlərinin qiyməti neçəyədir,[business_name : bakcell] səhmlərinin qiyməti neçəyədir
14471,heydər əliyev in tarixi,[person : heydər əliyev] in tarixi
14472,rafael isgəndərovun naliyyətləri,[person : rafael isgəndərovun] naliyyətləri
14473,stock price for name tətbiqini aç,stock price for name tətbiqini aç
14474,adı ilə səhm qiymətini tapın,adı ilə səhm qiymətini tapın
14475,səhm qiymətləri haqqında məlumat,səhm qiymətləri haqqında məlumat
14476,yüz iyirminin iyirmi faizi neçədir,yüz iyirminin iyirmi faizi neçədir
14477,beş yüz iyirmi biri üçə böləndə qalıq nədir,beş yüz iyirmi biri üçə böləndə qalıq nədir
14478,iyirmi üç vurulsun əlli iki neçə edir,iyirmi üç vurulsun əlli iki neçə edir
14479,günəş və ay arasındakı məsafəni mənə de,günəş və ay arasındakı məsafəni mənə de
14480,mənə günəşə getmək üçün sürət de,mənə günəşə getmək üçün sürət de
14481,biz günəşə gedə bilərik,biz günəşə gedə bilərik
14482,bugün şəhərə getmək üçün avtobusdan yoxsa qatardan istifadə edim mənə de,[date : bugün] şəhərə getmək üçün [transport_type : avtobusdan] yoxsa [transport_type : qatardan] istifadə edim mənə de
14483,azərbaycana səyahət etmək üçün ən yaxşı vaxt hansıdır və hansı hava limanından istifadə etmək olar,[place_name : azərbaycana] səyahət etmək üçün ən yaxşı vaxt hansıdır və hansı hava limanından istifadə etmək olar
14484,qonşuluqdakı ən yaxşı şirkət iş yerləri haradadır,qonşuluqdakı ən yaxşı şirkət iş yerləri haradadır
14485,bir a. b. ş. dolları neçə kanada dollarına bərabərdir,bir [currency_name : a. b. ş.] dolları neçə [currency_name : kanada] dollarına bərabərdir
14486,kanada dollarının a. b. ş. da dəyəri neçədir,[currency_name : kanada dollarının a. b. ş.] da dəyəri neçədir
14489,heydər əliyev adına saray hansı şəhərdədir,[place_name : heydər əliyev adına saray] hansı şəhərdədir
14490,opera və balet teatrı nə vaxt inşa edilib,[place_name : opera və balet teatrı] nə vaxt inşa edilib
14491,aygün kazımovanın boyu neçədir,[person : aygün kazımovanın] boyu neçədir
14492,lüğətdə dünya sözünün mənasını tap,lüğətdə [definition_word : dünya] sözünün mənasını tap
14493,bu sözü harada istifadə edə bilərəm,[definition_word : bu sözü] harada istifadə edə bilərəm
14494,bakcell səhmlərimin dəyəri nə qədərdir,[business_name : bakcell] səhmlərimin dəyəri nə qədərdir
14495,mənə a. b. ş. dolları və yapon yeni arasında valyuta məzənnəsini göstər,mənə [currency_name : a. b. ş. dolları] və [currency_name : yapon yeni] arasında valyuta məzənnəsini göstər
14496,mənə a. b. ş. dolları və kanada dolları arasında olan valyuta məzənnəsini göstər,mənə [currency_name : a. b. ş. dolları] və [currency_name : kanada dolları] arasında olan valyuta məzənnəsini göstər
14497,mənə televizorun təsvirini ver,mənə [definition_word : televizorun] təsvirini ver
14498,mənə smartfon sözünün izahını ver,mənə [definition_word : smartfon] sözünün izahını ver
14499,saat haqqında məlumat ver,[definition_word : saat] haqqında məlumat ver
14500,mənə azərbaycan əhalininin sayını bildir,mənə [place_name : azərbaycan] əhalininin sayını bildir
14501,sadəcə mənə asiya qitəsinin sahəsini bildir,sadəcə mənə asiya qitəsinin sahəsini bildir
14502,mənə heydər əliyevin ad günü detallarını de,mənə [person : heydər əliyevin] ad günü detallarını de
14503,mahatma qandi nə qədər görüş keçirib,[person : mahatma qandi] nə qədər görüş keçirib
14504,olly mahatma qandi neçə görüş keçirib,olly [person : mahatma qandi] neçə görüş keçirib
14505,azərbaycanın hazırkı baş naziri kimdir,[place_name : azərbaycanın] hazırkı baş naziri kimdir
14506,axır vaxtlar siyasət niyə qütbləşib,axır vaxtlar siyasət niyə qütbləşib
14507,kvant fizikası ilə ümumi nisbilik nəzəriyyəsinin həllinin mövcud vəziyyəti nədir,kvant fizikası ilə ümumi nisbilik nəzəriyyəsinin həllinin mövcud vəziyyəti nədir
14508,zəhmət olmasa george r. r. martinin ən son buz və atəş kitabının xülasəsini çıxarın,zəhmət olmasa george r. r. martinin ən son buz və atəş kitabının xülasəsini çıxarın
14509,qandi harada anadan olub,[person : qandi] harada anadan olub
14510,faiq ağayevin doğum günü nə vaxtdır,[person : faiq ağayevin] [event_name : doğum günü] nə vaxtdır
14511,stiven spilberq harada yaşayır,[person : stiven spilberq] harada yaşayır
14512,bu günə olan intel şirkətinin ilkin səhmlərinin qiymətini göstər,[date : bu günə] olan [business_name : intel şirkətinin] ilkin səhmlərinin qiymətini göstər
14513,bu gün mənə infosys şirkətinin səhmlərinin ilkin qiymətini göstər,[date : bu gün] mənə [business_name : infosys şirkətinin] səhmlərinin ilkin qiymətini göstər
14514,birləşmiş ştatların cari prezidenti kimdir,[place_name : birləşmiş ştatların] cari prezidenti kimdir
14515,ayfon yeddinin dəyəri nə qədərdir,ayfon yeddinin dəyəri nə qədərdir
14516,iki min on yeddinci ildə ən yaxşı smartfon hansıdır,iki min on yeddinci ildə ən yaxşı smartfon hansıdır
14517,bir avro rupi ilə nə qədərdir,bir [currency_name : avro rupi] ilə nə qədərdir
14518,mənə zireh sözünün tərifini ver,mənə [definition_word : zireh] sözünün tərifini ver
14519,mənə təkəbbürlü sözünün tərifini ver,mənə [definition_word : təkəbbürlü] sözünün tərifini ver
14520,mənə oxşamaq sözünün tərifini ver,mənə [definition_word : oxşamaq] sözünün tərifini ver
14521,mikrodalğa haqqında məlumat ver,[definition_word : mikrodalğa] haqqında məlumat ver
14522,d. s. m. f. nə deməkdir,[definition_word : d. s. m. f.] nə deməkdir
14523,ismayıllı harda yerləşir,[place_name : ismayıllı] harda yerləşir
14524,mənə binəqədidən lökbatana maşın yolu istiqamətlərini verə bilərsən,mənə [place_name : binəqədidən lökbatana] maşın yolu istiqamətlərini verə bilərsən
14525,fəvvarələr meydanında nə məşhurdur,[place_name : fəvvarələr meydanında] nə məşhurdur
14526,dolların qiyməti nə qədərdir,[currency_name : dolların] qiyməti nə qədərdir
14527,xarici valyuta ilə əldə edəcəyim mübadilə məzənnəsi,xarici valyuta ilə əldə edəcəyim mübadilə məzənnəsi
14528,məndə olan valyutalara hansı banklar ən yaxşı kursu verəcək,məndə olan valyutalara hansı banklar ən yaxşı kursu verəcək
14529,avronun a. b. ş. dollarına kursu nə qədərdir,[currency_name : avronun a. b. ş. dollarına] kursu nə qədərdir
14530,funtun məzənnəsi a. b. ş. dollarına gözlədiyim kimi olanda mənə xəbər et,[currency_name : funtun] məzənnəsi [currency_name : a. b. ş. dollarına] gözlədiyim kimi olanda mənə xəbər et
14531,buna tərif verin,buna tərif verin
14534,rafael isgəndərov doğum günü nə vaxtdır,[person : rafael isgəndərov] [event_name : doğum günü] nə vaxtdır
14536,qodse niyə mahatma qandini güllələdi,qodse niyə [person : mahatma qandini] güllələdi
14537,qaya nədir,[definition_word : qaya] nədir
14538,mənə qaya haqqında danış,mənə [definition_word : qaya] haqqında danış
14539,bu yerin coğrafi məlumatlarını tap,bu yerin coğrafi məlumatlarını tap
14540,bu insan haqqında daha çox bilmək istəyirəm,bu insan haqqında daha çox bilmək istəyirəm
14541,mənə bu adamın haqqında detalları ver,mənə bu adamın haqqında detalları ver
14542,bu şəxs haqqında bir az ətraflı məlumat ver zəhmət olmasa,bu şəxs haqqında bir az ətraflı məlumat ver zəhmət olmasa
14543,zəhmət olmasa nasdaq birjasında infy səhmlərinin qiymətini öyrən,zəhmət olmasa nasdaq birjasında [business_name : infy] səhmlərinin qiymətini öyrən
14544,zəhmət olmasa nasdaqda microsoftun hissə qiymətini tap,zəhmət olmasa nasdaqda [business_name : microsoftun] hissə qiymətini tap
14545,azərbaycan ın mövqeyi barədə mənə de,[place_name : azərbaycan] ın mövqeyi barədə mənə de
14546,hansı ölkənin hindistan ilə sərhədi var,hansı ölkənin [place_name : hindistan] ilə sərhədi var
14547,röya ayxanın ailə tarixçəsini mənə de,[person : röya ayxanın] ailə tarixçəsini mənə de
14548,aygün kazımova qalmaqalı var,[person : aygün kazımova] qalmaqalı var
14549,aygün kazımova konsertlərinin cədvəli haqqında bir siyahı hazırla,[person : aygün kazımova] konsertlərinin cədvəli haqqında bir siyahı hazırla
14550,axle şirkətinin bağlanış qiyməti nə qədərdir,[business_name : axle] şirkətinin bağlanış qiyməti nə qədərdir
